"x" "y" "z"
-0.89127351 0.389124079999999 4.85537732
-0.86164475 0.36334817 4.91522229
-0.8740244 0.32321183 4.92462171
-0.3820243 0.0322458000000001 5.71989453999998
-0.37430383 0.0277206099999994 5.73211683
-0.85091067 0.39225594 4.88154614999999
-0.86310244 0.409437339999999 4.89723218
-0.88683129 0.380039379999999 4.87301647999999
-0.85785962 0.35672967 4.90800489
-0.85926057 0.32334821 4.91584789999999
-0.49565125 0.16507832 5.49038708999998
-0.37065602 0.02376763 5.71330273999999
-0.52000762 0.59283177 5.31240857
-0.52259541 0.57979981 5.31179821999999
-0.87153149 0.3887655 4.85906994999999
-0.86710311 0.333540119999999 4.91435253999998
-0.852314 0.332874459999999 4.89266979999999
-0.38224316 0.0311442999999993 5.70309460999999
-0.37438441 0.02644936 5.70024121
-0.39471961 0.0245849299999996 5.69046032999998
-0.85313083 0.329203769999999 4.90013134999998
-0.48730183 0.15983025 5.47264111999999
-0.49088765 0.164399309999999 5.47737133999999
-0.51539613 0.592134639999999 5.30529798000001
-0.51792384 0.57914368 5.29075634999998
-0.8733039 0.37764947 4.83372509999998
-0.86688376 0.38680665 4.85775769
-0.85580922 0.36640374 4.87187206999999
-0.38238622 0.0302545199999997 5.68679821999999
-0.38246442 0.0295831399999997 5.67099012
-0.84738446 0.38532273 4.87213147
-0.85173846 0.38868729 4.87515270999998
-0.85010529 0.3443691 4.88290418
-0.47466899 0.15288178 5.45457471
-0.0333099400000001 -0.0159510000000003 6.16485607999999
-0.37540103 0.0344840699999995 5.65374767999998
-0.37080289 0.0218173699999999 5.66560375999998
-0.45977879 -0.0497587500000005 5.59548963
-0.51098443 0.587201279999999 5.27107250999998
-0.8445263 0.37322251 4.85855114999998
-0.85261203 0.38210694 4.83148205999998
-0.85188104 0.36104695 4.86634838999998
-0.84045316 0.36800973 4.85324108999998
-0.84686709 0.3524553 4.87509168
-0.84758855 0.34829537 4.87548841
-0.0253553500000001 -0.01477225 6.15393079
-0.44722176 -0.0404260900000004 5.5706941
-0.45297576 -0.0437258100000006 5.57792676
-0.45231582 -0.0542886999999999 5.58590710999999
-0.51257563 0.57858483 5.25703443
-0.37202931 0.0334989199999995 5.64399731999998
-0.38001157 0.0216924399999998 5.63148511
-0.44123746 -0.0502775500000006 5.57414258
-0.50982905 0.58710877 5.25900281
-0.84962083 0.37164895 4.83181775
-0.46893311 0.155010379999999 5.43185437
-0.47322322 0.157015009999999 5.43275463999998
-0.0211382 -0.0173176100000001 6.13641369999999
-0.38127757 0.01725785 5.61009228999998
-0.43219853 -0.0377405500000005 5.55249035999998
-0.50805808 0.58703248 5.23400891999998
-0.5122223 0.57422845 5.23104870999998
-0.83909274 0.37430589 4.82531750999999
-0.83554173 0.367691199999999 4.83012402999998
-0.01872874 -0.0242536800000002 6.11169446
-0.55991555 0.488322419999999 5.17134106999998
-0.84026337 0.3678457 4.82926953999998
-0.46037007 0.150842829999999 5.41589367999998
-0.45201112 0.14662377 5.41371167
-0.0108642700000001 -0.0297125200000004 6.09263622999998
-0.37370253 0.0110923499999993 5.59042370999998
-0.55015803 0.63284127 5.13279736999999
-0.50526334 0.58675305 5.21086133
-0.51204539 0.57426564 5.21775829999999
-0.51001931 0.57860486 5.20587171
-0.55939389 0.49268739 5.17089855999998
-0.81602908 0.371193089999999 4.81056225999998
-0.81347562 0.36086099 4.83689892999999
-0.37251616 0.0141183599999994 5.58084119
-0.38381387 0.00882736999999967 5.58251966
-0.41303302 -0.0370481800000002 5.53341687
-0.50813628 0.57381837 5.19612133999999
-0.50766898 0.56903855 5.21134960999998
-0.55297471 0.49624841 5.15214551
-0.81680251 0.3609163 4.82641613999999
-0.77121259 0.34301774 4.89392101999999
-0.4545045 0.153965159999999 5.39494335999998
-0.45086718 0.14517228 5.39106762999998
-0.01518727 -0.0284050300000001 6.07550061000001
-0.37695886 -0.204127150000001 5.65087903
-0.54792405 0.63099686 5.12783826
-0.54278708 0.62339608 5.11897289999999
-0.50651122 0.56893079 5.19955457
-0.80604554 0.358057179999999 4.83230602999998
-0.77991057 0.34483926 4.87657178000001
-0.44628907 0.15380112 5.39418042
-0.0197973300000001 -0.0282209700000005 6.05650341999998
-0.0116734600000001 -0.0326383900000007 6.05557263999998
-0.37524558 0.0143682199999997 5.55970776999999
-0.37846566 0.00502411999999985 5.55912792999999
-0.41163445 -0.0331095000000001 5.52513134999998
-0.37380219 -0.196033320000001 5.63435375999998
-0.50631858 0.57368676 5.17182935
-0.55197049 0.505253 5.13781750999999
-0.54625464 0.49514405 5.13504040999999
-0.81085778 0.3613073 4.79609693
-0.44816066 0.142893 5.39662182999999
-0.02020932 -0.0296858100000001 6.03802503
-0.0132641900000001 -0.0365866000000006 6.03276074999999
-0.36942197 0.0178834599999993 5.55175793999999
-0.37237502 0.0137158999999993 5.53501904999999
-0.37035704 0.00536552999999973 5.54061901999998
-0.40117169 -0.0302332200000004 5.51976026
-0.35144378 -0.0854166300000001 5.59756482
-0.36139823 -0.0910070699999999 5.60874952
-0.5057459 0.56912629 5.16009534
-0.55235387 0.51011292 5.12263500999998
-0.79301215 0.43154733 4.80755628
-0.79216958 0.4307739 4.81205761999999
-0.81240369 0.37035958 4.80334485
-0.44361926 0.153221289999999 5.3700868
-0.44299365 0.143322149999999 5.37187206999999
-0.00736953000000007 -0.0298651000000003 6.03019727
-0.40246011 -0.0288484900000006 5.51213085999998
-0.37261439 -0.193019710000001 5.62434399999998
-0.5368805 0.61315648 5.10714733999998
-0.50183583 0.57768933 5.15026867999998
-0.54855014 0.5140001 5.11367809999999
-0.54104997 0.50330941 5.11357128999998
-0.78985692 0.43030946 4.80288708999998
-0.79075528 0.416246569999999 4.80230724999998
-0.79923201 0.36244695 4.80136120999998
-0.00938989000000001 -0.0271938600000006 6.01153576999999
-0.01021195 -0.02444823 6.02821362999998
-0.0135355100000001 -0.0377663000000004 6.01498426000001
-0.36749841 0.0124074599999995 5.51341259999998
-0.37016536 0.00290886999999973 5.51374829
-0.35038853 -0.0826815000000005 5.58735668999998
-0.37382127 -0.18442043 5.60639965999999
-0.37127925 -0.18970664 5.61482250999998
-0.50237084 0.57329957 5.1371919
-0.50865651 0.565444149999999 5.13014233999999
-0.53294946 0.51101701 5.09629834
-0.78332759 0.4158241 4.79141247999999
-0.7957902 0.41602914 4.77752698
-0.79769183 0.35581796 4.77783216
-0.43366862 0.15045945 5.35665906
-0.44120313 0.14824311 5.35186779999998
-0.0139970899999999 -0.0393045700000005 5.99636852999998
-0.35241938 -0.0725181900000003 5.56924451
-0.36533786 -0.17428001 5.59591687
-0.73976279 -0.16353591 5.07087719999998
-0.75636435 -0.15828689 5.07609571
-0.52857304 0.6044809 5.09208691999999
-0.53414727 0.506794139999999 5.09573376999998
-0.0734863400000001 0.33396737 5.77467358999999
-0.78763009 0.4145395 4.78843702
-0.78788567 0.40520303 4.77859509999999
-0.79552461 0.40224759 4.78964245999998
-0.7974043 0.371267479999999 4.77392591
-0.81312323 0.31366174 4.78421032999998
-0.81450749 0.30513207 4.78537
-0.00919247000000012 -0.0395544399999999 6.01524365999998
-0.0179185900000001 -0.0372846899999999 5.98080457
-0.37867547 0.0621101099999999 5.45788586999998
-0.36255885 0.0110265399999996 5.49220287999998
-0.36939908 -0.00685199000000036 5.49565136999999
-0.34248162 -0.0748403900000003 5.55850232
-0.36229659 -0.19076713 5.60328687000001
-0.51947928 0.59620396 5.08848584
-0.49792481 0.57270448 5.11674511999999
-0.49425031 0.55838219 5.11192334
-0.37635041 0.51670853 5.31086743999998
-0.0762114600000001 0.33317963 5.75616467999998
-0.78797484 0.40706651 4.79249584999999
-0.80880166 0.312539259999999 4.77809156000001
-0.80918694 0.308168569999999 4.7791139
-0.42536641 0.13839547 5.35285962
-0.43403817 0.14041726 5.34451307
-0.37593556 -0.01267131 5.48458875
-0.34038544 -0.0697897300000001 5.53768933000001
-0.34143067 -0.0722444800000002 5.54827892999998
-0.35037804 -0.18376144 5.57528699
-0.35745908 -0.19266112 5.58764660999998
-0.50948811 0.5745279 5.09201062
-0.37225819 0.51120965 5.30418409000001
-0.52445412 0.51414124 5.08079540999998
-0.78117753 0.388969579999999 4.76150525
-0.79082871 0.364993259999999 4.75494397
-0.79126073 0.339159169999999 4.75991833999998
-0.0120534999999999 -0.0259378699999999 5.96086133
-0.0194769000000001 -0.0458992299999998 5.95852674
-0.36815406 0.0598584799999999 5.45094312000001
-0.37145425 0.0558110899999997 5.44824230999998
-0.33400966 0.0126105999999995 5.4965669
-0.35403586 0.0138322500000001 5.47396863
-0.36493588 0.0052797 5.47189344
-0.35165931 -0.17538055 5.55720532999999
-0.73162318 -0.16612895 5.05697644
-0.51314021 0.58623044 5.07626354999999
-0.50735522 0.58297936 5.07283032999999
-0.49759103 0.559246219999999 5.09396375
-0.36115933 0.511126679999999 5.29423535999999
-0.52504445 0.50968758 5.08111585
-0.0726199199999999 0.33266084 5.73150647
-0.78856946 0.35212914 4.75225842999998
-0.90837861 0.280382319999999 4.63121045
-0.0125851699999999 -0.0491636600000005 5.93594372999999
-0.35993625 0.0361425099999995 5.43083203999998
-0.34138299 0.0150910999999994 5.47604382999998
-0.35434771 0.00781647999999979 5.45211805
-0.34313298 -0.0645607300000002 5.52923597
-0.0476904 0.64318292 5.69674695
-0.35737229 0.5067207 5.28048719
-0.0681085699999999 0.34192674 5.73510754999998
-0.77601958 0.37047498 4.74151623999998
-0.42849446 0.22917954 5.28091443
-0.43097878 0.22475068 5.27523815999999
-0.90735961 0.28641335 4.62736523999999
-0.22434426 0.0565397000000001 5.61590588999999
-0.00528145999999996 -0.0448845200000001 5.93092358999999
-0.36255551 0.0120526999999999 5.46806347999998
-0.73076487 -0.16339858 5.03508008
-0.03354503 0.646825949999999 5.6716615
-0.41386224 0.6550533 5.16511548
-0.49615908 0.57600133 5.06675733
-0.49186469 0.55384938 5.07678235
-0.44259835 0.53291528 5.15573132999998
-0.0660596 0.331461109999999 5.71110547000001
-0.78084851 0.364434399999999 4.73349012
-0.43224622 0.215574429999999 5.26687634999999
-0.21994782 0.0554486899999995 5.59326184
-0.00555229999999995 -0.0460689800000003 5.91343702
-0.0103178100000001 -0.0448530500000004 5.91207897999999
-0.34951783 0.01260774 5.45225538
-0.35083867 0.00391594999999967 5.44859327
-0.30192757 -0.12188323 5.57101452999999
-0.72683383 -0.165325 5.03384412
-0.42218781 0.64385239 5.13720716
-0.49143983 0.55841462 5.063141
-0.45219422 0.53552834 5.11776745999998
-0.45290233 0.53365819 5.14047253999999
-0.0568270800000001 0.33243195 5.70431531
-0.0677771600000001 0.32648103 5.71020519999999
-0.42447997 0.2145044 5.25602734999998
-0.4048524 0.137521899999999 5.31735241999999
-0.22029115 0.05040757 5.58020031999999
-0.0101766700000001 -0.0450323400000006 5.89627088
-0.00554085999999998 -0.0465334200000003 5.89712537
-0.36542798 0.0436527 5.42521679999999
-0.34801198 0.0122758599999999 5.44029247999998
-0.33835412 -0.00175459999999994 5.43280042000001
-0.2915001 -0.12170966 5.56465162000001
-0.72196055 -0.16444381 5.01091015999998
-0.0333266300000001 0.63125817 5.65986645999999
-0.41891003 0.65238396 5.14277662000001
-0.52227355 0.615425269999999 5.00697338999998
-0.48432971 0.56277959 5.05139173000001
-0.46119595 0.54170434 5.09687818
-0.06359673 0.3272392 5.70104992999998
-0.78497029 0.34406964 4.73217785999998
-0.40086985 0.13163964 5.29734815
-0.89041282 0.27541367 4.60931409
-0.88121987 0.27244298 4.61454785999999
-0.34515954 0.0325318999999995 5.42207349
-0.34498788 0.0194141099999996 5.41613781999999
-0.3324132 0.00101582000000011 5.41139233999999
-0.85935164 0.137314 4.6906587
-0.73546315 -0.166086040000001 5.00292980999998
-0.42435122 0.63473718 5.11241161999999
-0.43076182 0.6325256 5.12184156000001
-0.43449498 0.62694756 5.1132356
-0.52244902 0.60843961 4.99902355999998
-0.48722125 0.571411289999999 5.05300915999999
-0.47225095 0.54570691 5.07901013999998
-0.46497727 0.5468084 5.07650769
-0.06624747 0.25234429 5.70387281000001
-0.0612082600000001 0.24583642 5.69789136
-0.77690316 0.36008279 4.72937023999998
-0.41143895 0.1924297 5.23333753
-0.88560439 0.27413766 4.59239209
-0.88527203 0.26992909 4.60771191999999
-0.21445847 0.0541783999999996 5.5578462
-0.21616221 0.0494577099999995 5.55734265999999
-0.000346190000000135 -0.0465086299999999 5.88488781999999
-0.0135326499999999 -0.0417345300000003 5.8831941
-0.34522916 -0.0208605100000003 5.43165600999998
-0.29030944 -0.12569698 5.54469312000001
-0.31144095 -0.25071414 5.55900585999998
-0.31106234 -0.25785812 5.57766735999999
-0.72484113 -0.1594332 4.99115003
-0.0338382800000001 0.63604943 5.64663708999998
-0.0408430200000001 0.627276579999999 5.63568128
-0.42839385 0.630754629999999 5.10768139999999
-0.43887711 0.61835114 5.09574902999998
-0.51156092 0.594333809999999 4.98519909999999
-0.48039437 0.570257349999999 5.04940808000001
-0.47357369 0.56292073 5.04144299999999
-0.47414971 0.546190419999999 5.06326307
-0.05179931 0.333688899999999 5.68580639999999
-0.05397702 0.32369153 5.68551647999999
-0.7608142 0.3574907 4.72761548
-0.41880895 0.18494336 5.23419201999999
-0.000685700000000011 -0.0482271500000007 5.85148633
-0.0132298500000001 -0.0418146400000001 5.85227978999998
-0.33847714 0.0103427599999995 5.3931886
-0.33143426 0.00354973999999952 5.40124523999998
-0.33899356 -0.0172384600000006 5.41160596
-0.8538642 0.14054124 4.67279065
-0.28618623 -0.12703117 5.53646863
-0.28426648 -0.13325866 5.54165662
-0.45048476 -0.11471732 5.29557813
-0.30604077 -0.24890407 5.55007946999999
-0.02655936 0.63844601 5.64581311000001
-0.0265393300000001 0.62518422 5.64108289000001
-0.4346428 0.62253396 5.08766187000001
-0.43137408 0.60906903 5.08282482999999
-0.48477937 0.543737569999999 5.03645337
-0.49192715 0.53131501 5.02973950999998
-0.35358191 0.49422948 5.22485363999999
-0.35122872 0.48908822 5.21580517999999
-0.0482049099999999 0.33305184 5.67604077999999
-0.04935361 0.32283322 5.67729199999999
-0.05260278 0.25465028 5.67756664999999
-0.75251246 0.36067788 4.69102490999998
-0.77069188 0.34743134 4.70735181000001
-0.40816594 0.1993982 5.23684704999999
-0.87491227 0.27124993 4.57215893999998
-0.2104025 0.0532838499999997 5.53500378999999
-0.21259356 0.0486642499999999 5.53379834
-0.000196459999999954 -0.0474871000000006 5.83738721
-0.01287795 -0.0416506100000005 5.83738721
-0.01061822 -0.0531977000000001 5.85139477999999
-0.32950927 -0.00925524999999983 5.41717542000001
-0.32605744 -0.0157850600000007 5.42430127
-0.24744178 -0.146447970000001 5.58074963999999
-0.28544761 -0.14971145 5.51274121
-0.30849553 -0.25490745 5.55477918
-0.71706963 -0.16395934 4.97488415999999
-0.0256080700000001 0.63062302 5.61247265999998
-0.02945376 0.625763099999999 5.62254346
-0.43818951 0.603461429999999 5.06204235999999
-0.50476123 0.59162537 4.98059094999999
-0.49978162 0.58789746 4.97819532
-0.45757676 0.57217233 5.03320324999999
-0.47179128 0.55998818 5.01148999
-0.48292924 0.539085549999999 5.01420605999999
-0.34973574 0.49359719 5.21679699999999
-0.03903247 0.331272289999999 5.65977490999998
-0.0449996100000001 0.32047097 5.65615857
-0.0505905200000001 0.248907249999999 5.68190014999999
-0.85743905 0.42560975 4.53724682999999
-0.40756036 0.18901555 5.23052991
-0.3935423 0.17121999 5.21385204999999
-0.86277581 0.26491372 4.60086071999999
-0.33239652 0.0131265300000001 5.37225354
-0.33013583 0.00640121999999987 5.3781587
-0.8526764 0.14565102 4.65617383
-0.2233863 -0.15742858 5.59504712
-0.23859931 -0.158333620000001 5.57354748999998
-0.27709437 -0.16487487 5.51057446999999
-0.30323125 -0.25337585 5.54515087999999
-0.0356788700000001 0.62691323 5.59945690999999
-0.46835328 0.573047799999999 5.02624523999998
-0.34348632 0.49256341 5.19859327
-0.34153987 0.48278062 5.19198620999998
-0.0385527700000001 0.256661579999999 5.65122997999998
-0.0509433800000001 0.24909798 5.66680921
-0.85655881 0.43021218 4.53135693999999
-0.75600673 0.34371964 4.70388807
-0.0374212300000001 0.11034791 5.72802747
-0.0303764399999999 0.10137765 5.71775829999999
-0.86929656 0.255475199999999 4.58872997999998
-0.20758916 0.0524579699999999 5.52474988
-0.21381617 0.0474359199999999 5.51831067000001
0.000370969999999859 -0.0468157100000006 5.82339489999998
-0.32902242 0.0173513099999996 5.37959301999999
-0.32686282 -0.0046118100000001 5.39109815
-0.84453631 0.14028565 4.6631471
-0.22941972 -0.14712127 5.57569898
-0.22571565 -0.15209373 5.57168591999999
-0.28505135 -0.148530800000001 5.49063122999999
-0.29182626 -0.23689635 5.51669324
-0.71214104 -0.1631554 4.95243847999998
-0.01976109 0.63508431 5.59080517999999
-0.0212373800000001 0.62494199 5.59045423000001
0.2091217 0.49618069 5.92372143999998
0.20675754 0.50203721 5.93470776999999
-0.45969439 0.56342522 5.01054395
-0.47317601 0.55611626 5.00880444999999
-0.47762824 0.54280774 4.99462903
-0.75560475 0.35258023 4.67742933
-0.75385285 0.34344308 4.67071546
-0.39466191 0.150817079999999 5.20428479
-0.20931292 0.0462266599999994 5.51887524999998
0.00162791000000007 -0.0447614999999999 5.79638684
-0.32749701 0.0132943799999996 5.36102308
-0.32027531 0.00653377999999982 5.35548412999998
-0.32592679 0.00475709000000002 5.37791454999999
-0.84020139 0.152827419999999 4.63850414999999
-0.84588815 0.13232629 4.64184582999999
-0.23869706 -0.14924987 5.56828321
-0.24017907 -0.15347942 5.54699719999999
-0.44894696 -0.1104811 5.28833019999999
-0.71167613 -0.16181453 4.94163526
-0.0173568800000001 0.634825869999999 5.57983410999998
0.21372508 0.50313393 5.91845716
-0.49198724 0.5787336 4.96458447999998
-0.4884162 0.572378319999999 4.97377026999999
-0.46984864 0.5512859 4.99649059999999
-0.33014632 0.47655885 5.17298901999999
-0.0234556299999999 0.31203954 5.65650952999999
-0.0158014399999999 0.31057565 5.63804639
-0.01205064 0.30421368 5.65924085
-0.0302658200000001 0.263305819999999 5.63519299999999
-0.84748031 0.42914121 4.53298963
-0.85235024 0.4254419 4.52713025
-0.0284443000000001 0.102846309999999 5.71289074999999
-0.3922124 0.160161179999999 5.21366895
-0.19502879 0.0436527 5.49465954999999
-0.0106887900000001 -0.0414045600000001 5.78701795000001
-0.24554587 -0.14658149 5.52618421
-0.25669099 -0.148938970000001 5.50065624999999
-0.27678967 -0.140977700000001 5.47207653999999
-0.43124009 -0.0996778800000007 5.25672925000001
-0.02006818 0.62482087 5.57775891999998
-0.48786927 0.574466869999999 4.96328747999999
-0.49232388 0.5641319 4.95756542999999
-0.4730959 0.55128304 4.98614515
-0.47047664 0.54307954 4.98443616
-0.07528497 0.3504707 5.56323254999998
-0.84304572 0.42048375 4.51260388999998
-0.75190116 0.338676609999999 4.65095532999999
0.00520038 0.1100866 5.73991407
0.01269721 0.105932399999999 5.73455823
-0.0176839900000001 0.0953456599999996 5.70127880999999
-0.8520155 0.26461331 4.56919872999998
-0.84958363 0.262417 4.58483898999998
-0.20065451 0.0509301799999999 5.47805799
-0.19567777 0.0412770899999995 5.4772035
-0.37074853 0.0647937499999998 5.25976574999999
-0.3181162 0.0119496999999997 5.33627332
-0.83323718 0.15082757 4.61280834999999
-0.83645774 0.14719979 4.62190258999999
-0.26078177 -0.14776977 5.48567212
-0.41957904 -0.10614951 5.25332653999999
-0.43148995 -0.11011489 5.25938428000001
-0.31135274 -0.29868873 5.47506726
-0.70780373 -0.163820110000001 4.94029247999998
-0.0169682600000001 0.62465875 5.55342114999999
0.22001123 0.5112497 5.90509046
0.21712493 0.50580804 5.89707959
-0.4822588 0.56424348 4.95222486
-0.46980143 0.55079476 4.97778332999999
-0.33303786 0.47458474 5.16426099
-0.06998587 0.35470883 5.55493177
-0.06252385 0.34782235 5.55227674
-0.0101232600000001 0.30413834 5.6328584
0.00684164999999992 0.30576531 5.66169750999998
-0.0315489799999999 0.26612107 5.62954725
-0.77276278 0.3619806 4.62821972999998
-0.76790095 0.3561403 4.63632214999998
0.0105132999999999 0.11157243 5.74617017
0.00810050000000007 0.102066199999999 5.71380628
-0.01456452 0.0771371499999995 5.69575512999998
-0.84156228 0.26008431 4.56900037
-0.30717946 0.0213882099999996 5.351349
-0.31496144 0.00710884999999983 5.33146679999999
-0.33198644 -0.000877220000000456 5.31295789000001
-0.25421048 -0.144098120000001 5.45143139999999
-0.27056409 -0.13791354 5.45117199999999
-0.69879628 -0.164077600000001 4.91801465
-0.71121026 -0.16531737 4.91864025999999
-0.23058225 -0.38363059 5.62341321
-0.75016929 -0.19500335 4.87112439000001
0.21877622 0.511761829999999 5.87318432999999
0.22339629 0.504335559999999 5.87619031
-0.46759129 0.55978791 4.95365917999999
-0.4668522 0.535362399999999 4.95265209999999
-0.4713111 0.53930394 4.96777355999998
-0.00928260000000014 0.31405084 5.63780224999999
0.00828695000000002 0.30695931 5.64509594999998
-0.75510932 0.353075189999999 4.6185304
-0.75469447 0.34848897 4.63227856999998
-0.74296475 0.339306039999999 4.65521253
-0.00527764000000008 0.0907270100000002 5.69331371999999
-0.31386042 0.00964275999999931 5.32167066
-0.41126633 -0.0952719000000002 5.24484265999999
-0.27064706 -0.197149120000001 5.45449841999999
-0.27328826 -0.21502479 5.47096264999999
-0.21838475 -0.387129620000001 5.61099256
-0.31446505 -0.415623500000001 5.49266065
-0.33319474 -0.41837295 5.49203503999999
-0.00993157 0.62383191 5.53462231999998
-0.01452447 0.614193119999999 5.53022779
-0.4721551 0.556938329999999 4.94740307999999
-0.0572033000000001 0.34680001 5.54539502
0.10072755 0.3045427 5.75321972999998
-0.000418189999999985 0.312673729999999 5.62902844999999
0.000897879999999907 0.29449097 5.62046827
-0.01279546 0.28916947 5.59043896999998
-0.83374549 0.41567437 4.49833691999999
-0.83018924 0.40740601 4.4900514
-0.73886681 0.34193818 4.63952648999998
-0.00687218999999994 0.0919458099999995 5.67175305999999
-0.01174546 0.0820867199999995 5.68327343999999
-0.82230473 0.256197139999999 4.55229199999999
0.00380705999999997 -0.0417316699999999 5.74160778999999
-0.29609824 0.0237065999999997 5.31019605
-0.31296492 0.0119554199999996 5.31152355999998
-0.83026458 0.15457551 4.60330213
-0.84275962 0.11239831 4.59255994
-0.8438139 0.10365598 4.59481824
-0.85055686 0.101286099999999 4.59904492999999
-0.26335431 -0.1320246 5.43472302999999
-0.99940158 0.0528461199999999 4.43167126999998
-0.99242497 0.0471784299999998 4.43130506
-0.69359303 -0.161844090000001 4.89778149999998
-0.71092797 -0.16514762 4.89385998999998
-0.21741057 -0.38519271 5.59928907
-0.74547959 -0.19210323 4.87355054
-0.32431079 -0.40363868 5.49034130999999
-0.0509405199999999 0.61498467 5.45019543999999
-0.0532570000000001 0.60884969 5.45562756999999
0.21954011 0.51179902 5.85917676
0.22722243 0.496044319999999 5.85420239999999
-0.46836758 0.55087582 4.94160474
-0.46544743 0.539940039999999 4.93400585999998
-0.44083787 0.51319901 4.97247326999999
-0.44228745 0.50833909 4.97865307999999
-0.33186484 0.466893359999999 5.14064037999998
0.00972365999999991 0.33224408 5.59411634
0.0124235099999999 0.30354802 5.64387524999998
0.000212659999999865 0.293998879999999 5.60778821
-0.75049973 0.3430082 4.62757886
-0.01078606 0.0818921699999997 5.66998304000001
-0.05978967 0.0630180099999995 5.61312878999999
-0.36083651 0.1059076 5.21069348999998
0.00436876999999991 -0.0413778599999999 5.71249401999998
-0.20048905 0.00866334000000002 5.45175183000001
-0.31066609 0.0123159099999999 5.30947888999998
-0.30995942 0.00145546999999979 5.31446850999998
-0.82630111 0.15340344 4.59707653999999
-0.82610131 0.13718716 4.59559643999998
-0.83023072 0.12224786 4.58105480999998
-0.259861 -0.12370761 5.41966259999998
-0.40880299 -0.102100210000001 5.23683179
-0.26441861 -0.19336112 5.44903576999999
-0.26616193 -0.19765647 5.45634472999998
-0.99176217 0.0590058999999998 4.41583265
-0.99227763 0.0473767899999995 4.42073071999999
-0.70069743 -0.140621980000001 4.85911572999998
-0.71474648 -0.13396629 4.86175549999999
-0.21418572 -0.3785847 5.58082593
-0.74355222 -0.18608459 4.86053479
-0.6600442 -0.23164352 4.95416272
-0.31273843 -0.40153773 5.47038282
-0.31328727 -0.41317542 5.48228466999998
-0.00660897000000005 0.61822335 5.51171887999999
-0.0117583400000001 0.61385171 5.519745
0.22258662 0.49822633 5.83950818
-0.45418502 0.52275197 4.95460523
-0.4473858 0.52810304 4.95066846
-0.32708693 0.47076814 5.13287366
-0.31943417 0.469333809999999 5.13018811000001
-0.51493836 0.49455849 4.87857068
0.0133767 0.3368036 5.59773267
0.0385651499999999 0.29664914 5.65139782999998
-0.0103244900000001 0.29381863 5.59233105999999
-0.82568646 0.411331339999999 4.49748242999999
-0.82279206 0.397676629999999 4.49383558
-0.74874497 0.351513069999999 4.61552441999999
